"Title","LA other short-term assets                                              ","Central government Net Cash Requirement (Own Account): £m: CPNSA        ","Official reserves outstanding : total #m                                ","Central government Net Cash Requirement: £m: CPNSA                      ","Central Government: Capital transfers to CG: (£m)                       ","Public sector consolidated total debt: Nominal values                   ","PSNB as a % of GDP (rolling 4 quarter average)                          ","PS current budget as a % of GDP (rolling 4 quarter average)             ","PC MFI Net borrowing                                                    ","General government consolidated gross debt - nominal values             ","CG gross debt: Total                                                    ","CG: Impact of APF transfers on CGNB: £m                                 ","Central Government: Pension contributions: (£m)                         ","Central Government: Other (residual), Other taxes: (£m)                 ","Central Government: Total revenue: (£m)                                 ","Central Government: Total taxes: (£m)                                   ","Central Government: Total current expenditure: (£m)                     ","Central Government: Other interest and dividends: (£m)                  ","PC MFI Net Cash requirement                                             ","Central Government: Total capital expenditure: (£m)                     ","Central Government: Other (residual), Other receipts: (£m)              ","Inland Revenue : petroleum revenue tax receipts £ million               ","Central Government: Taxes reveivable: (£m)                              ","Market holdings of gilts: Total                                         ","Central Government: Other taxes on income and wealth: (£m)              ","Network Rail Bonds element of CG Gross Debt: (£m)                       ","Market holdings of sterling Treasury bills                              ","Central Government: Total expenditure: (£m)                             ","Central Government: Purchase of goods and services: (£m)                ","Central Government: Consolidated Fund Cash receipts from IR: Corporation Tax: £m","Central Government: Taxes on alcohol: (£m)                              ","Central Government: Public service pension payments: (£m)               ","Central Government: Other taxes on production: (£m)                     ","Central Government: Capital grants to local government: (£m)            ","Central Government: Other income tax: (£m)                              ","Central Government: Capital grants to public corporations: (£m)         ","Central Government: PAYE Income Tax: (£m)                               ","Financial PCs Gross debt                                                ","CG D.76u VAT and GNI based EU own resource                              ","Central Government: Capital transfer from CG: (£m)                      ","CG: Market output and output for own final use: £m: NSA                 ","General Government Net Borrowing (B.9g): £m CPNSA                       ","CG Gilts adjustments (ESA10)                                            ","CG Other miscellaneous transactions (ESA10)                             ","NS outstanding: contribution to PSNCR financing #m                      ","CG Net acquisition of company securities (ESA10)                        ","CG Accounts receivable/payable (F7)                                     ","Central Government: Cash Outlays: Net departmental outlays: £m          ","LG Gross Debt (Unconsolidated) Total: Maastricht News Release Table 2   ","Central Government: Cash Outlays: Total: £m                             ","General Government Net Debt: (£m)                                       ","Central Government: Cash Receipts: Total: £m                            ","General Government liquid assets: (£m)                                  ","Accrued interest on index-linked gilts (gross) net of redemptions (Same as NMQZ)","Central Government: Cash Outlays: Interest payments: £m                 ","Public sector net debt £ million                                        ","Central Government: Cash Receipts: Interest and dividends: £m           ","CG Net lending to private sector and abroad (ESA10)                     ","Public sector liquid assets                                             ","Central Government: Cash Receipts: Other: £m                            ","BEAPFF - Loan liability (£m)                                            ","PSND (excluding NR) as a % of GDP                                       ","PSEX Series                                                             ","CG: Rent, received: D45: CP NSA                                         ","CG: COFOG :D3 Subsidies, Total paid CP NSA                              ","PSEX Series                                                             ","ESA95: CG uses: D621: Social security benefits in cash: CP NSA          ","Public corporations contribution to PSNCR: £m: CPNSA                    ","PSex: Net Aquisition of Company Securities: £m CPNSA                    ","PSex: Surplus on Current Budget: £m CPNSA                               ","PSex: Accounts Receivable / Payable: £m CPNSA                           ","Local government contribution to PSNCR: £m: CPNSA                       ","PSex: Net Lending to Private Sector and RoW: £m CPNSA                   ","PSex: Net Cash Requirement: £m CPNSA                                    ","REC3 Official Reserves                                                  ","PSex: Adjustments for Interest on Gilts: £m CPNSA                       ","PSCB as a % of GDP (rolling 4 quarter average)                          ","PSex: Other Financial Transactions: £m CPNSA                            ","REC3 National Savings                                                   ","Central Government: Taxes on income receivable: £m CPNSA                ","APF gilt holdings at nominal value                                      ","CG:uses:current transfers within General Government:D73:Total CP NSA    ","PSex: Net investment: £m CPNSA                                          ","REC3 Other                                                              ","Central Government: Compulsory social contributions receivable: £m: CPNSA","REC3 Debt Management Account                                            ","REC3 Foreign Currency                                                   ","Central Government: Total Current Receipts receivable: £m: CPNSA        ","CG: Total compensation of employees, paid (D1)                          ","CGNCR: Central Government on-lending to Local government: £m: CPNSA     ","Gross Operating Surplus: General Government: Central: CP NSA            ","Central Government: Final consumption expenditure: P3 Total: CP NSA     ","CG debt: Other sterling debt & Foreign Currency (PSND)                  ","CG Deposits and other short term assets: Other liquid assets (PSND): (£m)","New PS Ex: PSex/PSBGs cross holdings of debt: (£m)                      ","Central Government: Capital transfers to Asset Purchase Facility (APF): (£m)","Public sector finances: Central Government: Surplus on Current Budget: £m: CPNSA","Hydrocarbon oils (accrued)                                              ","NRAM and B&B element of CG Gross Debt                                   ","BEAPFF - Interest receivable (£m)                                       ","BEAPFF - Interest payable (£m)                                          ","Central Government: Current expenditure: Total payable: £m: CPNSA       ","BEAPFF - Net interest received (£m)                                     ","Television Licence Tax (excl licence fees paid by DWP for over-75s 2000/01)","Central Government: Taxes on production and imports, receivable: £m CPNSA","Local Government:LI:LEVEL:Loans: (Equals NJJA) CP NSA                   ","HMRC cash receipts: Stamp Duties: shares (UK Total)                     ","LA debt: level: bank and building society deposits                      ","CG: social security contributions - cash receipts                       ","CG liquid assets: level: Other central government liquid assets (PSND)  ","CG liquid assets: level: bank and building society deposits (PSND)      ","Central Government: Current expenditure: Other payable: £m: CPNSA       ","Central Government: Taxes (not on production or income) receivable: £m: CPNSA","PSND (excluding NR)                                                     ","Central Government: Other income receivable: £m: CPNSA                  ","CG: NNDR accrued receipts (dist to LAs - CG contribution)               ","Central Government: Interest and dividends receivable: £m: CPNSA        ","CG: Net Cash Requirement (Own Account) ex. UKAR ex. Network Rail: £m    ","CG: Net Cash Requirement ex. UKAR: £m                                   ","Public corporations Net Borrowing (B.9g): £m CPNSA                      ","PSF3A: Total current expenditure (excluding debt interest payments)     ","CG: UKAR contribution to CG Net Cash Requirement: £m                    ","Public sector finances: Current Budget Deficit: £m CPNSA                ","PSF3A: Income tax and NICs                                              ","Central Government: Taxes on production and imports, receivable: VAT: £m CPNSA","CG uses: D.623: social assistance benefits in cash (to HH): CP NSA      ","Central Government: Consolidated Fund Cash receipts from IR: Income Tax: £m","Network Rail: Net Cash Requirement                                      ","CG: APF Cash transfer: CPNSA: £m                                        ","Public corporations Net Cash Requirement: £m: CPNSA                     ","CG: Miscellaneous current transfers, paid to other sectors: CP NSA      ","CGNCR: Central Government on-lending to Public corporations: £m: CPNSA  ","Local government Net Cash Requirement: £m: CPNSA                        ","PS Consolidated Gross Debt: Less lg/nfpcs cross holdings of debt        ","PS Consolidated Gross Debt: Less cg/nfpcs cross holdings of debt        ","PC: PC Gross Debt Held by All Other Sectors (including CG)              ","GG consolidated gross debt less LG/CG holdings                          ","Central Government: Current international cooperation, received (D74): CP NSA","Public sector finances: Net Investment: £m CPNSA                        ","Household Expenditure: Motor vehicle licences £m CURR NSA               ","Central Government: Taxes paid on income by Corporations: £m CPNSA      ","Public sector finances: Net Borrowing (B.9g): £m CPNSA                  ","PSex: Net Borrowing: £m CPNSA                                           ","Central Government: Current expenditure: Net Social Benefits payable: £m: CPNSA","Public sector finances: Central Government: Net Investment: £m: CPNSA   ","PSNB excluding financial interventions (as a % of GDP)                  ","Central Government: Taxes paid on income by Households: £m CPNSA        ","CG: cash receipts: net Self assessment- income tax                      ","CG: Current international co-operation, paid: D74: CP NSA               ","CG ESA 10: Capital grants from private sector D92&D99                   ","Central Government: Consolidated fund Cash receipts from Customs & Excise:VAT £m","CG ESA 10: capital grants to private sector: D92&D99                    ","ESA10: CG: Other capital transfers, received from general government    ","ESA:LA:LI:LEVEL:Long term - bonds                                       ","Central Government: Capital Gains and Legacy Tax: (£m)                  ","Bank of England contributions to PSND                                   ","Central Government: Gross Capital Formation: (£m)                       ","PS liquid assets: less lg deposits and other short term assets with psbgs","PS liquid assets: less cg deposits and other short term assets with psbgs","Gilts - Discount/premia - Cash                                          ","Central Government: Current grants to CG: (£m)                          ","Public sector finances: Net debt (as a percentage of GDP at market prices):CPNSA","PSNDX (millions)                                                        ","Public sector finances: Net Debt: £billion CPNSA                        ","Central Government: Cash Outlays: Net acquisition of company securities: £m","Public Sector Net Cash Requirement: £m: CPNSA                           ","Recurrent Taxes paid by Others: Motor Vehicles: Total NES 5212(OECD Tax Return)","Public sector finances: Central Government: Depreciation: £m: CPNSA     ","Central Government Net Borrowing (B.9g): £m CPNSA                       ","CG NSA for CGNCR to CGND reconciliation: Debt Cancellation              ","Central Government: Stamp duty (land&prop) plus tax on enveloped dwellings: (£m)","CG NSA for CGNCR to CGND reconciliation: Change in CG debt (ex NRAM, B&B and NR)","Bank Levy: Accrued Receipts                                             ","Central Government: Capital grants received from public corporations: £m","ESA:LA:LI:LEVEL:Short term - money market instruments (MMIs)            ","Local Government Net Borrowing (B.9g): £m CPNSA                         ","Public sector finances: Central Government: Saving, and capital taxes: £m: CPNSA","PS Consolidated Gross Debt Less cg/psbgs cross holdings of debt         ","PS Ex Consolidated Gross Debt                                           ","Central Government: Current expenditure: Interest payable: £m: CPNSA    ","#FA: CG: Liabs: Level: Tax instruments                                  ","PS liquid assets: nfpcs deposits and other short term assets            ","PS liquid assets: lg deposits and other short term assets               ","Central govt receipts: taxes on expenditure: tobacco                    ","PS liquid assets: cg deposits and other short term assets               ","PS Consolidated Gross Debt Less lg/psbgs cross holdings of debt         ","PSNI excluding financial interventions (as a % of GDP)                  ","PSNI as a % of GDP (rolling 4 quarter average)                          ","PS liquid assets: psbgs liquid assets                                   ","CG Cash receipts: HM Revenue and Customs                                ","Total PS liquid assets                                                  "
"1998 JUL","102","-5246","22549","-5237","1","401980",,,"0","407107","400722","0","784","281","29900","23669","24711","567","0","1470","29","18","23669","296582","0","0","2400","26181","3663","4196","509","1102","635","194","3282","26","5858","0","291","582","298","3187","-600","-60","64535","5","-822","23053","51317","25058","371500","30304","35607","37","2005","360641","520","-50","40460","2641","0","38.9","6","4","208","-8","4085","-319","48","3905","-1255","-133","-58","-5697","0","-599",,"-182","0","13264","0","4297","-254","809","4473","0","0","29456","3839","33","714","7918","36558","0","0","0","4474","1771","0","0","0","24268","0","169","9710","50547","160","10450","5547","0","2506","13673","695","360.6","747","1109","567","-5246","-5237","458","21761","0","3905","13627","4522","3685","10064","0","0","-343","860","-24","-100","375","-20140","14638","-44932","75","-254","245","4110","3651","3651","8088","-755",,"9154","0","174","1","5383","362","0","769","12","-991","888","0","0","8","75","38.9","360641","360.6","0","-5697","115","714","3719","0","240","-4383","0","0","1","-532","5188","0","401980","2507","647","4853","10552","649","2506","0",,,"0","27143","40460"
"1998 AUG","109","1801","22517","1711","1","402746",,,"0","407975","401302","0","784","247","24696","18296","25233","540","0","1457","27","29","18296","296907","0","0","2366","26690","3679","557","475","898","540","200","1398","25","5733","0","583","511","314","-2186","-472","-134","64498","5","404","21200","51422","23161","372911","21360","35064","149","1961","361983","493","4","39881","1124","0","38.9","7","186","208","-7","3748","-122","48","-1563","23","-388","-4","1194","0","-471",,"-250","0","7514","0","5295","-285","-317","4473","0","0","24236","3839","-80","714","7918","36912","0","0","0","-1252","1841","0","0","0","24774","0","169","10063","50642","158","10848","4416","0","1590","14796","719","362.0","927","1109","540","1801","1711","331","22346","0","-1563","11618","4918","3688","7691","0","0","-132","806","-10","-468","314","-19958","14415","-44749","75","-285","303","369","-1848","-1848","7550","-742",,"7145","0","61","1","4038","286","0","778","11","-998","946","0","0","-15","75","38.9","361983","362.0","0","1194","142","714","-1994","0","236","1528","0","0","2","-192","-538","0","402746","2428","619","4817","10957","644","1590","0",,,"0","19743","39881"
"1998 SEP","106","1505","22418","2067","2","404941",,,"0","410178","404013","0","784","239","25183","18589","25180","900","0","1357","31","154","18589","295844","0","0","2346","26537","3679","2012","484","1089","607","143","-12","25","5827","0","628","517","312","-1697","-160","-79","64576","6","296","21913","51527","23757","374198","22252","35980","-187","1844","363423","849","88","40633","2901","0","38.9","7","15","208","-8","3881","201","60","-1549","114","-625","79","1635","0","-150",,"-199","0","7872","0","5216","-182","296","4474","0","0","24722","3839","543","713","7919","40628","0","0","0","-712","1753","0","0","0","24721","0","168","10029","50738","161","11232","4304","0","2224","14847","688","363.4","759","1110","900","1505","2067","-41","22721","0","-1549","10303","4905","3688","5383","0","0","220","896","19","-82","348","-19741","14156","-45362","76","-182","281","2043","-1731","-1731","7874","-642",,"5829","0","56","2","3357","349","0","787","14","-1004","840","0","0","0","76","38.9","363423","363.4","0","1635","128","713","-1354","0","242","2176","0","0","2","-343","1","0","404941","2000","619","4653","11338","639","2224","0",,,"0","18502","40633"
"1998 OCT","127","-8377","22529","-8041","2","397073",,,"0","402443","396489","0","793","257","34130","27702","25831","661","0","1593","34","38","27702","296148","0","0","2351","27424","3744","10296","591","831","549","171","674","58","5816","0","603","552","291","6389","-1178","279","64769","8","-1093","23397","51697","24807","367092","33184","35351","299","1410","356321","594","313","39863","2032","0","38.0","7","4","226","-8","3991","-86","34","6937","-799","128","277","-8007","0","-1177",,"139","0","16824","0","5199","-456","734","4528","0","0","33648","3877","333","719","8049","32612","0","0","0","7578","1802","0","0","0","25351","0","213","10142","50909","166","11098","4405","0","1597","14943","736","356.3","757","1109","661","-8377","-8041","85","22767","0","6937","11027","4904","3795","6559","0","0","-83","883","3","461","335","-19496","13791","-45743","115","-456","266","10325","6481","6481","7824","-872",,"6499","0","98","2","5137","323","0","787","9","-1011","1041","0","0","0","115","38.0","356321","356.3","0","-8007","138","719","6706","0","248","-7008","0","0","1","-317","8297","0","397073","2584","609","4512","11225","635","1597","0",,,"0","30558","39863"
"1998 NOV","98","1625","22299","1632","2","399848",,,"0","405202","399068","0","793","239","24335","17609","25198","971","0","1585","34","57","17609","293800","0","0","2333","26783","3732","827","695","810","491","174","-55","57","5932","0","603","582","279","-2303","-458","223","64652","8","-704","22135","51869","24051","369539","22426","35663","187","1916","358765","904","108","40190","2204","0","38.2","7","4","226","-7","3827","-142","34","-1643","-794","-467","72","1016","0","-457",,"84","0","6771","0","4964","-434","611","4528","0","0","23865","3877","0","719","8049","37676","0","0","0","-1584","1869","0","0","0","24730","0","213","10130","51081","159","11271","4205","0","1995","14716","708","358.8","757","1109","971","1625","1632","219","22354","0","-1643","10415","4825","3794","5217","0","0","-135","892","7","-467","291","-19545","13900","-45735","115","-434","256","884","-2077","-2077","7638","-864",,"5887","0","97","2","5106","351","0","787","10","-1018","1003","0","0","-19","115","38.2","358765","358.8","0","1016","132","719","-2448","0","239","2411","0","0","1","145","-865","0","399848","2376","607","4527","11369","611","1995","0",,,"0","19318","40190"
"1998 DEC","128","2222","23347","2467","1","402989",,,"0","408217","402132","0","790","229","28458","22044","26607","641","0","1657","36","3","22044","294507","2614","0","2353","28264","3740","1669","585","1165","525","192","727","57","6417","0","1478","574","289","-873","1749","299","64670","7","135","25395","52039","30025","371856","27803","36361","682","4630","361154","576","226","40938","1805","0","38.3","7","11","225","-8","4398","256","30","-404","86","431","194","3146","0","1732",,"170","0","11439","0","4339","-530","-1102","4531","0","0","27984","3878","254","721","8050","40009","0","0","0","1129","1869","0","0","0","26134","0","212","9990","51252","142","10922","4144","0","1964","14826","615","361.2","768","1108","641","2222","2467","-68","23396","0","-404","11684","4854","3797","6104","0","0","247","748","-9","685","161","-19076","13687","-45954","115","-530","174","4286","-934","-934","8570","-935",,"7153","0","101","1","3417","325","0","787","9","-1025","1083","0","0","0","115","38.3","361154","361.2","0","3146","86","721","194","0","214","2047","0","0","0","-1067","1850","0","402989","2738","593","4577","11050","607","1964","0",,,"0","25422","40938"
"1999 JAN","155","-17256","22283","-17324","2","385824",,,"0","387983","383674","0","797","260","39314","32408","26170","235","0","2378","27","-5","32408","290087","0","0","2787","29065","3919","6821","297","1116","544","420","-171","176","6286","0","2389","1093","320","7782","-1020","-1017","63551","9","-1883","21068","52265","22491","352503","39747","35480","341","1423","343975","577","71","40862","3684","0","34.4","7","19","315","-8","3862","-250","275","12599","-1463","-692","67","-17242","0","-1016",,"-274","0","21385","0","5041","-1384","1080","5020","0","0","34707","3955","203","723","8277","26774","0","0","0","8757","1698","0","0","0","25227","0","220","9814","50979","275","10705","5235","11","3704","16187","653","344.0","806","1109","235","-17256","-17324","1740","23770","0","12599","19652","5174","3516","14926","0","0","-311","737","-61","-489","257","-11902","9486","-47956","549","-1384","173","5952","9529","9529","7121","-1465",,"14569","0","-728","2","5858","412","0","786","858","-1032","1285","0","0","-99","549","34.4","343975","344.0","0","-17242","177","723","7292","0","311","-16184","0","0","0","490","9480","0","385824","2137","475","5382","10860","618","3715","0",,,"0","35486","40862"
"1999 FEB","190","-1887","22584","-2013","2","382957",,,"0","385172","380924","0","797","262","30220","23176","26202","148","0","2542","27","37","23176","290101","0","0","2441","29111","3941","1208","389","1116","504","432","-6","176","6237","0","649","1251","342","2171","-545","-931","63521","9","2455","23961","52014","25829","349976","27716","35196","-39","1868","341801","490","73","40099","-529","0","34.0","7","249","315","-7","3806","721","19","3703","2437","-550","69","-1968","0","-541",,"164","0","11905","0","5546","-1532","226","5020","0","0","29424","3955","267","723","8277","24326","0","0","0","3464","1793","0","0","0","25237","0","220","9699","50707","379","10994","3878","561","1864","16084","755","341.8","1036","1109","148","-1887","-2013","456","23721","0","3703","15743","5113","3626","10129","0","0","708","810","-13","-283","266","-11648","9167","-47766","549","-1532","273","801","2634","2634","7286","-1499",,"10660","0","721","2","5066","454","0","786","715","-1039","1291","0","0","-355","549","34.0","341801","341.8","0","-1968","111","723","1965","0","217","-2142","0","0","0","206","4187","0","382957","2073","535","4903","11184","608","2425","0",,,"0","27755","40099"
"1999 MAR","110","4967","22147","4934","4","398352",,,"0","401345","396163","0","798","339","30599","22461","27070","1517","0","2466","25","438","22461","285394","0","0","4721","29472","3942","827","504","1115","616","446","-3","174","7729","0","248","1176","345","-1866","4","-1098","64346","10","6067","28785","51219","29901","366562","24934","34783","-154","1264","357838","1848","-436","39603","1372","0","37.5","4","19","315","-6","4181","1268","47","139","5299","364","-440","6950","0","10",,"-423","0","10354","0","5984","-1118","319","5017","0","0","26997","3954","-52","724","8275","41128","0","0","0","170","2142","0","0","0","26103","0","221","10411","50434","554","10764","5289","0","1762","16592","934","357.8","804","1000","1517","4967","4934","-1254","24589","0","139","14173","5281","3611","7468","0","0","1264","781","-4","312","319","-17656","14344","-46037","548","-1118","374","794","-3116","-3116","8360","-1662",,"9089","0","545","4","3669","591","0","785","459","-1044","1290","0","0","0","548","37.5","357838","357.8","-148","6950","99","724","-1492","0","310","5053","0","0","0","-374","894","0","398352","1688","574","4820","10874","606","1762","0",,,"0","21714","39603"
"1999 APR","273","-2707","22334","-2594","2","395684",,,"0","398373","393447","0","903","249","27306","20884","25520","479","0","1535","32","72","20884","286184","0","0","5203","27055","4147","3710","521","1086","526","189","443","103","6324","0","542","625","325","-860","-1099","619","64196","6","-2219","23566","51189","24842","363965","27549","34408","268","1276","354924","446","237","39841","1755","0","37.1","4","13","257","-6","4037","-344","-5","-55","-1826","695","246","-2249","0","-1104",,"192","0","10069","0","4765","-193","-371","4483","0","0","26621","3743","50","730","8295","37310","0","0","0","1054","1737","0","0","0","24837","0","142","10175","50404","303","9904","5059","0","1897","14865","640","354.9","775","1173","479","-2707","-2594","608","22453","0","-55","11478","4955","3368","8913","0","0","-281","1146","63","745","278","-16952","13985","-46263","185","-193","249","3074","-248","-248","7588","-803",,"6995","219","45","2","5405","333","0","785","21","-1049","910","0","0","-341","185","37.1","354924","354.9","0","-2249","113","730","251","0","244","-3038","0","0","0","-1111","1784","0","395684","2384","554","5433","10177","603","1897","0",,,"0","25348","39841"
"1999 MAY","160","1904","22046","1808","2","396776",,,"0","399587","394492","0","903","267","23943","17440","25513","583","0","1438","32","65","17440","287703","0","0","5696","26951","4119","440","504","1085","560","135","-9","103","5976","0","638","527","297","-3163","-853","436","64008","6","-804","21077","51160","22576","366002","20672","33585","271","1499","356810","549","111","39040","1490","0","37.2","4","18","257","-5","3726","-146","5","-2573","-231","25","120","1682","0","-858",,"13","0","6486","0","5026","-60","95","4483","0","0","23286","3743","-96","730","8295","36547","0","0","0","-2302","1749","0","0","0","24858","0","142","10235","50375","268","9844","4409","0","1535","15215","719","356.8","780","1173","583","1904","1808","526","22486","0","-2573","10605","5049","3363","7083","0","0","-146","1139","0","-71","258","-16505","13436","-46065","185","-60","310","364","-2633","-2633","7271","-706",,"6122","145","45","2","4317","289","0","785","21","-1054","911","0","0","-479","185","37.2","356810","356.8","0","1682","148","730","-3008","0","183","1695","0","0","0","-155","-1572","0","396776","2372","538","5455","10004","601","1535","0",,,"0","18633","39040"
"1999 JUN","101","5594","22148","5620","2","402650",,,"0","405357","400426","0","904","257","24481","17988","25560","596","0","1500","33","71","17988","290151","0","0","6777","27060","4095","847","519","1086","587","180","-141","101","6361","0","382","591","272","-2522","2571","-96","63989","-382","888","22607","51130","26718","371551","21124","33806","39","4498","362756","563","34","38961","1998","0","37.7","4","18","257","-6","3974","418","-386","-2549","1499","-176","42","5856","0","2566",,"-528","0","6993","0","5561","-114","86","4483","0","0","23847","3743","29","729","8295","38975","0","0","0","-1810","1817","0","0","0","24928","0","143","10322","50345","241","9947","4504","0","1610","15459","673","362.8","780","1174","596","5594","5620","-145","22985","0","-2549","10747","4961","3370","6835","0","0","415","965","-3","-147","331","-15866","12828","-46199","185","-114","273","729","-2663","-2663","7526","-769",,"6264","34","184","2","3818","310","0","785","19","-1058","909","0","0","12","185","37.7","362756","362.8","-387","5856","127","729","-2579","0","217","5757","0","0","0","57","-1081","0","402650","1943","534","5155","10048","679","1610","0",,,"0","18563","38961"
"1999 JUL","172","-5133","21832","-4958","2","397295",,,"0","399958","394997","0","898","317","31795","25287","26053","397","0","1612","27","80","25287","291585","0","0","4933","27665","4035","4895","538","1045","670","170","552","122","6353","0","674","643","261","3576","-688","-137","63933","5","-179","23661","51245","25261","365532","30394","34426","-39","1600","356734","336","-4","39621","2670","0","36.8","5","17","243","-6","4146","5","-249","4099","-222","-325","5","-5284","0","-682",,"-287","0","13804","0","4885","-250","-759","4686","0","0","31154","3934","140","740","8448","34027","0","0","0","5000","1870","0","0","0","25414","0","178","10696","50460","295","10132","5013","0","2290","15324","787","356.7","784","1175","397","-5133","-4958","268","23208","0","4099","14276","5070","3591","11015","0","0","40","1190","35","-185","257","-15393","12473","-46284","220","-250","292","4214","3849","3849","7884","-870",,"9590","2673","104","2","5085","351","0","785","19","-1063","969","0","0","-37","220","36.8","356734","356.7","0","-5284","101","740","4130","0","301","-5793","0","0","0","-554","5740","0","397295","2206","519","5195","10304","676","2290","0",,,"0","27388","39621"
"1999 AUG","141","603","21695","1147","2","397184",,,"0","399624","395165","0","898","267","26729","19834","26484","622","0","1657","27","41","19834","285499","0","0","6088","28141","4040","647","533","1044","552","210","31","124","6210","0","724","686","266","-1537","-223","301","63754","5","-991","23054","51360","24877","365225","24274","34399","0","1823","356375","560","99","39862","1396","0","36.6","4","174","243","-5","4069","-81","6","-747","-986","-902","108","159","0","-217",,"149","0","8523","0","5474","-352","-64","4686","0","0","26083","3934","559","740","8448","39310","0","0","0","-497","1858","0","0","0","25840","0","178","10559","50575","239","10950","4486","0","1613","15957","752","356.4","941","1175","622","603","1147","434","23772","0","-747","12623","5161","3600","8760","0","0","-96","1216","-15","-343","289","-14523","11794","-46901","220","-352","307","586","-1099","-1099","7815","-915",,"7937","1685","72","2","5014","352","0","785","20","-1068","971","0","0","-101","220","36.6","356375","356.4","0","159","107","740","-1412","0","262","982","0","0","0","-125","243","0","397184","2068","514","5463","11091","672","1613","0",,,"0","22318","39862"
"1999 SEP","80","1729","21406","1634","3","398092",,,"0","400894","396236","0","900","289","28498","21404","25689","956","0","1668","28","450","21404","287621","0","0","6670","27357","4054","2433","545","1050","575","221","931","123","6328","0","724","692","284","509","-273","-346","63595","6","3188","24139","51475","25414","366535","23685","34359","-392","1275","357545","896","295","39593","2639","0","36.5","4","17","242","-6","4017","-49","27","1098","3078","314","305","1893","0","-267",,"-483","0","9951","0","5215","-331","-393","4686","0","0","27832","3934","-139","741","8445","37852","0","0","0","2065","1853","0","0","0","25026","0","178","10691","50690","183","10713","4219","0","2160","15695","762","357.5","786","1173","956","1729","1634","254","23458","0","1098","12050","5193","3596","6868","0","0","-5","1215","44","175","252","-14376","11322","-46817","220","-331","295","2587","767","767","7763","-924",,"7364","94","74","3","3656","348","0","785","11","-1073","976","0","0","-36","220","36.5","357545","357.5","0","1893","194","741","1141","0","309","813","0","0","0","-632","2806","0","398092","1568","498","5234","10793","666","2160","0",,,"0","20150","39593"
"1999 OCT","178","-9101","21973","-9028","2","389507",,,"0","392125","387304","0","898","257","35742","29285","27079","379","0","1698","27","93","29285","288699","0","0","3941","28777","4224","11406","643","1075","581","225","-454","130","6354","0","715","719","308","7224","-1036","224","63525","6","-1457","23904","51822","25060","357918","34161","34207","118","1156","348925","519","127","39621","1796","0","35.5","4","12","338","-6","4007","-19","21","8041","-1104","-33","138","-9086","0","-1043",,"571","0","17302","0","5913","-372","-26","4726","0","0","35182","3876","70","753","8545","30657","0","0","0","7908","1892","0","0","0","26521","0","221","11230","51037","313","10441","4201","0","1615","16479","753","348.9","792","1175","379","-9101","-9028","441","24440","0","8041","10584","5519","3777","5772","0","0","-16","1123","3","37","236","-13736","10882","-47001","105","-372","275","11444","7669","7669","7961","-943",,"5858","-53","-50","2","5279","364","0","785","11","-1078","979","0","0","-18","105","35.5","348925","348.9","0","-9086","153","753","6965","0","339","-8954","0","0","0","259","8661","0","389507","2081","482","5414","10619","615","1615","0",,,"0","31846","39621"
"1999 NOV","230","1331","22499","2440","2","391455",,,"0","393898","389813","0","898","248","26599","19195","27933","1296","0","1683","27","37","19195","288976","0","0","5866","29616","4254","1056","809","1071","534","216","-126","130","6462","0","-11","680","338","-3114","-812","-410","63516","6","-728","24826","52168","26183","358423","24852","35475","157","1357","349648","1436","258","40839","2128","0","35.3","4","12","338","-5","4902","214","21","-2764","-679","-814","269","1835","0","-819",,"-62","0","7359","0","6049","-341","-169","4726","0","0","26009","3876","1109","753","8545","30971","0","0","0","-2089","2000","0","0","0","27345","0","221","11092","51383","231","10997","4597","0","1749","16323","744","349.6","792","1175","1296","1331","2440","5","25266","0","-2764","10992","5313","3868","5859","0","0","214","1213","0","295","174","-12978","10361","-48083","105","-341","275","1093","-3105","-3105","8943","-928",,"6266","-81","294","2","5422","334","0","785","11","-1083","1003","0","0","-579","105","35.3","349648","349.6","0","1835","88","753","-3017","0","264","1849","0","0","0","-97","-1336","0","391455","2079","484","5364","11227","678","1749","0",,,"0","21288","40839"
"1999 DEC","115","9292","22183","9197","2","401400",,,"0","403915","399277","0","896","272","28093","21675","26857","276","0","1660","28","39","21675","289426","0","0","4248","28517","4292","1719","585","1072","555","177","891","133","7074","0","769","682","373","-849","2590","668","63788","6","5092","27480","52515","32761","369079","23469","34836","436","5281","360206","417","512","40218","2261","0","36.2","4","12","336","-6","4367","-258","15","36","5061","468","523","9401","0","2584",,"848","0","9862","0","4593","-406","40","4726","0","0","27469","3876","-99","752","8547","41344","0","0","0","482","1985","0","0","0","26235","0","222","11119","51730","431","10682","4364","0","1856","15336","694","360.2","792","1172","276","9292","9197","475","23779","0","36","12830","5350","3900","6970","0","0","-254","1215","4","369","97","-12648","10036","-47877","105","-406","200","1758","-370","-370","8443","-906",,"8104","128","-19","2","3806","372","0","785","11","-1087","978","0","0","0","105","36.2","360206","360.2","0","9401","141","752","-424","0","229","9673","0","0","0","-425","1234","0","401400","2456","471","5382","10797","671","1856","0",,,"0","20791","40218"
